desulfatirhabdium_butyrativorans	ammonifex_degensii	
ammonifex_degensii	desulfoluna_spongiiphila	
desulfoluna_spongiiphila	ammonifex_degensii	
ammonifex_degensii	gloeobacter_violaceus	glu__L_e,
gloeobacter_violaceus	ammonifex_degensii	glyald_e,
ammonifex_degensii	murdochiella_massiliensis	glu__L_e,acald_e,
murdochiella_massiliensis	ammonifex_degensii	h_e,akg_e,
ammonifex_degensii	paenibacillus_gorillae	
paenibacillus_gorillae	ammonifex_degensii	h_e,
ammonifex_degensii	pseudodesulfovibrio_indicus	fum_e,acald_e,
pseudodesulfovibrio_indicus	ammonifex_degensii	akg_e,glyclt_e,
amorphus_coralli	lactobacillus_mixtipabuli	nh4_e,
lactobacillus_mixtipabuli	amorphus_coralli	h_e,gly_e,
amphibacillus_sediminis	paenibacillus_catalpae	pi_e,h2s_e,
paenibacillus_catalpae	amphibacillus_sediminis	
amphibacillus_sediminis	thermobacillus_composti	pi_e,h2s_e,
thermobacillus_composti	amphibacillus_sediminis	h2o_e,
amphiplicatus_metriothermophilus	salinimicrobium_terrae	
salinimicrobium_terrae	amphiplicatus_metriothermophilus	
amphritea_japonica	microbulbifer_thermotolerans	pi_e,cu2_e,
microbulbifer_thermotolerans	amphritea_japonica	nh4_e,
amycolatopsis_australiensis	cyanobium_gracile	h2o_e,h_e,
cyanobium_gracile	amycolatopsis_australiensis	
amycolatopsis_australiensis	rubrobacter_xylanophilus	h2s_e,h_e,
rubrobacter_xylanophilus	amycolatopsis_australiensis	
amycolatopsis_australiensis	sphingomonas_mucosissima	h2o_e,h_e,fe3_e,cu2_e,
sphingomonas_mucosissima	amycolatopsis_australiensis	acald_e,nh4_e,
amycolatopsis_benzoatilytica	deinococcus_radiodurans	h_e,
deinococcus_radiodurans	amycolatopsis_benzoatilytica	glu__L_e,nh4_e,lac__L_e,
amycolatopsis_halophila	candidatus_planktophila	
candidatus_planktophila	amycolatopsis_halophila	
amycolatopsis_halophila	microbacterium_pygmaeum	nh4_e,h2s_e,
microbacterium_pygmaeum	amycolatopsis_halophila	
amycolatopsis_halophila	pseudoxanthomonas_suwonensis	nh4_e,pi_e,
pseudoxanthomonas_suwonensis	amycolatopsis_halophila	
amycolatopsis_halophila	salinicoccus_luteus	
salinicoccus_luteus	amycolatopsis_halophila	
amycolatopsis_halophila	sanguibacter_gelidistatuariae	nh4_e,
sanguibacter_gelidistatuariae	amycolatopsis_halophila	
amycolatopsis_jejuensis	deinococcus_misasensis	h2o_e,
deinococcus_misasensis	amycolatopsis_jejuensis	h_e,
amycolatopsis_marina	candidatus_pelagibacter	
